Timestamp,PM2.5,PM10,tvoc,eCO2_sgp,rawMQ135,MiCs-2714 Approx ppm value,Temperature (AHT-10),Humidity % (AHT10),Activity
2025-09-26 17:49:08,52.50,58.89,241,1292,1133,1.04,26.88,87.07,Exercise
2025-09-26 17:49:13,51.61,60.27,247,1310,1102,1.07,26.98,87.24,Exercise
2025-09-26 17:49:18,53.66,58.98,245,1289,1101,1.39,26.94,86.31,Exercise
2025-09-26 17:49:23,52.75,61.11,246,1280,1168,1.19,27.26,88.47,Exercise
2025-09-26 17:49:28,53.53,61.95,247,1323,1133,1.38,27.27,88.25,Exercise
2025-09-26 17:49:33,53.73,61.05,246,1323,1127,1.00,27.22,87.21,Exercise
2025-09-26 17:49:38,52.78,59.35,245,1290,1091,1.20,26.80,86.45,Exercise
2025-09-26 17:49:43,52.35,59.98,241,1279,1108,1.16,27.18,86.95,Exercise
2025-09-26 17:49:48,51.32,61.07,258,1320,1089,1.15,27.07,88.03,Exercise
2025-09-26 17:49:53,51.75,57.56,258,1294,1162,0.96,27.12,87.96,Exercise
2025-09-26 17:49:58,52.29,57.86,262,1308,1145,1.19,27.21,88.27,Exercise
2025-09-26 17:50:03,53.56,62.37,261,1322,1152,1.33,27.21,88.46,Exercise
2025-09-26 17:50:08,51.62,57.71,243,1281,1126,1.02,27.06,86.53,Exercise
2025-09-26 17:50:13,51.36,62.02,255,1283,1138,1.30,27.22,86.83,Exercise
2025-09-26 17:50:18,52.22,60.41,260,1311,1132,1.22,27.22,88.14,Exercise
2025-09-26 17:50:23,52.67,61.06,240,1319,1089,1.36,26.98,87.45,Exercise
2025-09-26 17:50:28,51.30,62.33,260,1320,1161,1.41,27.11,88.49,Exercise
2025-09-26 17:50:33,53.48,57.50,255,1282,1101,1.30,27.10,87.14,Exercise
2025-09-26 17:50:38,53.46,59.20,244,1309,1077,0.95,27.02,87.66,Exercise
2025-09-26 17:50:43,51.30,60.59,243,1284,1133,1.12,26.87,86.22,Exercise
2025-09-26 17:50:48,53.19,60.85,248,1291,1168,1.22,26.84,88.02,Exercise
2025-09-26 17:50:53,52.50,57.82,246,1299,1078,1.44,26.89,86.51,Exercise
2025-09-26 17:50:58,53.33,61.52,254,1291,1098,1.09,26.86,86.76,Exercise
2025-09-26 17:51:03,52.26,58.51,240,1324,1143,1.11,27.07,87.53,Exercise
2025-09-26 17:51:08,52.55,62.25,251,1291,1143,0.97,27.13,86.21,Exercise
2025-09-26 17:51:13,52.49,59.72,257,1310,1133,1.33,27.17,86.77,Exercise
2025-09-26 17:51:18,52.09,60.88,240,1298,1147,1.07,26.88,86.24,Exercise
2025-09-26 17:51:23,52.59,59.37,249,1288,1127,1.44,27.11,87.81,Exercise
2025-09-26 17:51:28,51.96,60.52,260,1292,1147,1.05,26.99,86.88,Exercise
2025-09-26 17:51:33,51.60,61.55,256,1322,1168,1.08,27.20,86.27,Exercise
2025-09-26 17:51:38,51.41,58.77,245,1276,1108,1.20,27.15,86.48,Exercise
2025-09-26 17:51:43,53.33,60.30,247,1315,1085,1.25,26.86,87.59,Exercise
2025-09-26 17:51:48,52.78,61.13,241,1324,1103,1.27,26.85,86.98,Exercise
2025-09-26 17:51:53,51.67,62.03,261,1285,1135,1.25,27.23,87.28,Exercise
2025-09-26 17:51:58,52.82,61.13,252,1306,1153,1.04,26.88,86.40,Exercise
2025-09-26 17:52:03,51.35,59.53,241,1277,1146,1.36,27.03,88.63,Exercise
2025-09-26 17:52:08,53.10,58.20,246,1324,1149,1.32,26.99,86.94,Exercise
2025-09-26 17:52:13,51.40,62.15,259,1278,1154,0.97,27.15,88.04,Exercise
2025-09-26 17:52:18,53.29,57.95,256,1311,1088,0.97,27.05,86.54,Exercise
2025-09-26 17:52:23,52.10,58.09,244,1302,1089,1.18,27.17,88.19,Exercise
2025-09-26 17:52:28,52.92,61.14,256,1318,1079,1.39,27.25,86.38,Exercise
2025-09-26 17:52:33,52.15,60.44,238,1278,1085,1.15,26.87,87.96,Exercise
2025-09-26 17:52:38,51.81,57.53,242,1278,1128,1.28,26.81,86.76,Exercise
2025-09-26 17:52:43,52.25,61.22,246,1300,1122,1.26,26.97,86.99,Exercise
2025-09-26 17:52:48,52.41,60.54,240,1286,1150,1.28,27.15,86.71,Exercise
2025-09-26 17:52:53,53.38,61.62,262,1307,1132,1.19,27.06,88.22,Exercise
2025-09-26 17:52:58,51.70,59.01,261,1316,1147,1.05,26.83,86.35,Exercise
2025-09-26 17:53:03,52.27,61.52,238,1308,1094,1.08,26.83,87.56,Exercise
2025-09-26 17:53:08,53.62,62.23,241,1314,1152,1.14,27.15,87.90,Exercise
2025-09-26 17:53:13,52.86,59.76,254,1302,1098,1.27,26.89,87.04,Exercise
2025-09-26 17:53:18,51.45,61.47,242,1285,1084,1.21,26.82,88.15,Exercise
2025-09-26 17:53:23,52.29,58.50,242,1287,1135,1.41,26.80,86.24,Exercise
2025-09-26 17:53:28,53.29,59.61,239,1313,1093,1.43,27.22,86.53,Exercise
2025-09-26 17:53:33,52.90,58.05,240,1280,1155,1.35,26.92,86.48,Exercise
2025-09-26 17:53:38,52.65,59.07,252,1325,1088,1.34,26.81,86.73,Exercise
2025-09-26 17:53:43,53.61,60.57,245,1290,1115,1.17,26.87,86.72,Exercise
2025-09-26 17:53:48,51.71,61.51,260,1300,1146,1.18,26.89,87.31,Exercise
2025-09-26 17:53:53,53.70,59.05,262,1300,1098,1.28,26.88,87.86,Exercise
2025-09-26 17:53:58,52.76,60.41,244,1300,1160,1.43,27.12,88.20,Exercise
2025-09-26 17:54:03,52.46,57.90,246,1322,1124,1.03,27.04,86.44,Exercise
2025-09-26 17:54:08,53.35,58.16,261,1319,1076,1.18,26.79,86.86,Exercise
2025-09-26 17:54:13,53.60,59.74,254,1317,1130,1.42,26.90,88.62,Exercise
2025-09-26 17:54:18,51.47,58.38,257,1312,1130,1.05,27.25,88.11,Exercise
2025-09-26 17:54:23,53.12,60.96,245,1279,1125,1.05,26.98,86.90,Exercise
2025-09-26 17:54:28,52.13,60.06,253,1287,1167,1.04,27.00,86.33,Exercise
2025-09-26 17:54:33,51.95,60.44,261,1304,1155,1.33,27.11,86.27,Exercise
2025-09-26 17:54:38,51.69,62.03,256,1312,1095,1.10,27.21,87.69,Exercise
2025-09-26 17:54:43,52.46,60.27,250,1297,1094,1.04,26.99,86.24,Exercise
2025-09-26 17:54:48,52.82,58.64,260,1298,1112,1.14,26.79,88.13,Exercise
2025-09-26 17:54:53,51.85,61.38,256,1280,1100,1.41,26.98,88.51,Exercise
2025-09-26 17:54:58,51.78,60.11,246,1296,1094,1.22,26.88,86.92,Exercise
2025-09-26 17:55:03,53.16,59.79,239,1318,1160,1.00,27.28,86.21,Exercise
2025-09-26 17:55:08,52.24,61.34,262,1297,1097,1.26,27.06,86.58,Exercise
2025-09-26 17:55:13,51.77,61.77,240,1277,1109,1.39,26.93,88.38,Exercise
2025-09-26 17:55:18,52.02,61.43,239,1282,1079,1.33,26.97,87.40,Exercise
2025-09-26 17:55:23,51.31,59.68,245,1275,1076,1.22,27.15,86.54,Exercise
2025-09-26 17:55:28,53.54,58.85,261,1310,1090,0.95,27.04,87.61,Exercise
2025-09-26 17:55:33,53.70,60.69,241,1305,1165,1.44,26.92,87.41,Exercise
2025-09-26 17:55:38,52.78,62.10,247,1305,1161,0.98,26.85,87.19,Exercise
2025-09-26 17:55:43,51.70,61.02,246,1278,1107,1.03,27.17,87.54,Exercise
2025-09-26 17:55:48,53.49,59.75,250,1306,1104,1.29,26.81,86.70,Exercise
2025-09-26 17:55:53,52.46,60.65,243,1316,1107,1.44,27.21,88.40,Exercise
2025-09-26 17:55:58,52.40,58.10,244,1305,1167,0.99,27.11,86.46,Exercise
2025-09-26 17:56:03,53.75,59.22,249,1305,1070,1.39,26.93,86.92,Exercise
2025-09-26 17:56:08,53.59,57.94,244,1280,1097,1.22,26.95,87.47,Exercise
2025-09-26 17:56:13,52.81,58.99,262,1286,1154,1.22,27.22,86.35,Exercise
2025-09-26 17:56:18,52.29,59.42,243,1287,1121,1.32,26.85,87.00,Exercise
2025-09-26 17:56:23,51.65,58.02,249,1290,1143,1.10,27.15,88.44,Exercise
2025-09-26 17:56:28,53.14,60.78,258,1302,1098,1.32,26.96,88.14,Exercise
2025-09-26 17:56:33,51.40,61.94,260,1314,1140,1.14,27.10,86.63,Exercise
2025-09-26 17:56:38,52.97,61.16,261,1292,1091,1.29,27.27,87.31,Exercise
2025-09-26 17:56:43,51.79,61.11,247,1278,1079,1.20,27.07,87.31,Exercise
2025-09-26 17:56:48,52.64,58.01,248,1302,1157,0.99,27.23,87.81,Exercise
2025-09-26 17:56:53,51.44,61.59,248,1302,1157,1.15,27.19,86.21,Exercise
2025-09-26 17:56:58,51.34,58.91,247,1298,1162,1.11,27.00,86.52,Exercise
2025-09-26 17:57:03,51.52,59.24,259,1283,1108,1.16,27.15,87.75,Exercise
2025-09-26 17:57:08,53.40,58.92,239,1277,1095,1.01,27.00,87.82,Exercise
2025-09-26 17:57:13,52.47,62.40,247,1323,1087,1.12,26.86,86.68,Exercise
2025-09-26 17:57:18,51.29,60.74,252,1324,1153,1.41,27.25,88.55,Exercise
2025-09-26 17:57:23,51.87,57.73,245,1322,1079,1.19,27.07,88.47,Exercise
2025-09-26 17:57:28,52.64,60.72,259,1310,1145,1.26,27.26,87.02,Exercise
2025-09-26 17:57:33,52.08,62.43,239,1313,1137,1.04,26.83,87.90,Exercise
2025-09-26 17:57:38,52.17,60.59,261,1281,1102,1.16,27.13,87.35,Exercise
2025-09-26 17:57:43,53.24,60.17,259,1307,1141,1.00,26.87,87.33,Exercise
2025-09-26 17:57:48,52.67,57.72,254,1310,1081,1.15,27.00,86.50,Exercise
2025-09-26 17:57:53,52.04,59.35,261,1312,1152,1.39,26.85,88.56,Exercise
2025-09-26 17:57:58,51.63,60.47,257,1320,1170,0.99,27.04,87.40,Exercise
2025-09-26 17:58:03,51.52,58.62,238,1296,1143,1.14,26.93,87.10,Exercise
2025-09-26 17:58:08,53.24,60.40,260,1323,1164,1.15,26.93,88.10,Exercise
2025-09-26 17:58:13,53.60,59.82,254,1294,1161,1.04,27.11,87.88,Exercise
2025-09-26 17:58:18,53.50,59.90,253,1298,1088,1.45,27.11,87.01,Exercise
2025-09-26 17:58:23,52.11,59.47,250,1293,1151,0.96,26.83,88.60,Exercise
2025-09-26 17:58:28,52.96,62.41,257,1295,1124,1.01,27.18,87.45,Exercise
2025-09-26 17:58:33,51.34,62.40,245,1276,1151,0.98,26.79,88.26,Exercise
2025-09-26 17:58:38,53.36,61.24,239,1308,1083,1.28,27.25,86.94,Exercise
2025-09-26 17:58:43,52.22,61.33,259,1313,1070,1.24,26.85,86.73,Exercise
2025-09-26 17:58:48,52.58,61.36,251,1291,1127,1.23,27.01,86.38,Exercise
2025-09-26 17:58:53,53.37,60.26,254,1319,1103,1.32,27.19,88.39,Exercise
2025-09-26 17:58:58,51.54,59.54,254,1306,1106,1.21,27.28,87.12,Exercise
2025-09-26 17:59:03,53.71,58.74,239,1310,1082,1.35,27.11,87.57,Exercise
2025-09-26 17:59:08,51.96,62.25,246,1287,1124,1.21,27.00,87.29,Exercise
2025-09-26 17:59:13,52.36,60.92,254,1298,1137,1.41,27.23,87.44,Exercise
2025-09-26 17:59:18,51.54,61.40,245,1299,1122,1.25,26.91,87.43,Exercise
2025-09-26 17:59:23,52.30,60.51,248,1293,1130,1.34,26.88,88.07,Exercise
2025-09-26 17:59:28,52.88,59.82,258,1305,1098,1.17,26.96,86.74,Exercise
2025-09-26 17:59:33,52.43,58.12,238,1279,1089,1.11,27.21,88.62,Exercise
2025-09-26 17:59:38,52.75,60.00,257,1306,1130,1.29,26.81,88.36,Exercise
2025-09-26 17:59:43,53.52,58.19,244,1291,1078,1.29,27.05,86.37,Exercise
2025-09-26 17:59:48,53.18,59.19,243,1279,1102,1.18,27.18,86.51,Exercise
2025-09-26 17:59:53,52.33,57.90,254,1306,1087,1.09,27.14,87.37,Exercise
2025-09-26 17:59:58,52.57,61.57,255,1312,1160,1.45,27.03,86.40,Exercise
2025-09-26 18:00:03,52.76,61.25,259,1307,1113,0.98,27.01,87.83,Exercise
2025-09-26 18:00:08,52.19,62.20,262,1310,1098,1.25,27.24,88.23,Exercise
2025-09-26 18:00:13,51.37,58.78,254,1317,1075,1.34,27.24,86.57,Exercise
2025-09-26 18:00:18,51.42,58.97,239,1290,1126,0.96,27.13,87.77,Exercise
2025-09-26 18:00:23,52.64,60.09,243,1276,1102,1.40,26.84,87.67,Exercise
2025-09-26 18:00:28,53.69,60.66,240,1289,1099,1.18,26.82,88.08,Exercise
2025-09-26 18:00:33,52.27,61.56,257,1312,1123,1.35,26.93,88.61,Exercise
2025-09-26 18:00:38,53.16,62.01,241,1308,1086,1.02,27.12,86.52,Exercise
2025-09-26 18:00:43,53.68,61.21,244,1294,1133,1.34,27.05,87.07,Exercise
2025-09-26 18:00:48,52.69,58.11,250,1290,1072,1.38,26.96,86.45,Exercise
2025-09-26 18:00:53,53.25,60.03,261,1316,1123,1.16,26.84,87.16,Exercise
2025-09-26 18:00:58,52.41,58.87,241,1293,1074,1.15,27.00,88.12,Exercise
2025-09-26 18:01:03,52.43,61.41,245,1320,1164,1.24,26.92,86.39,Exercise
2025-09-26 18:01:08,52.26,58.79,248,1296,1152,0.99,26.88,87.70,Exercise
2025-09-26 18:01:13,51.37,58.53,245,1295,1168,1.28,26.91,87.56,Exercise
2025-09-26 18:01:18,53.46,58.23,248,1316,1134,1.00,27.24,87.45,Exercise
2025-09-26 18:01:23,52.62,62.48,256,1307,1100,1.09,27.22,86.47,Exercise
2025-09-26 18:01:28,52.73,59.08,252,1291,1159,1.08,27.26,87.82,Exercise
2025-09-26 18:01:33,52.40,58.71,244,1315,1133,1.26,26.96,86.19,Exercise
2025-09-26 18:01:38,53.22,60.43,256,1325,1077,1.21,27.18,86.49,Exercise
2025-09-26 18:01:43,52.27,61.51,247,1316,1071,0.98,27.14,88.29,Exercise
2025-09-26 18:01:48,53.62,58.93,250,1322,1126,1.32,26.96,87.33,Exercise
2025-09-26 18:01:53,52.91,61.59,249,1279,1096,1.09,27.23,86.92,Exercise
2025-09-26 18:01:58,51.54,60.75,241,1318,1074,1.11,27.01,87.27,Exercise
2025-09-26 18:02:03,51.50,59.56,244,1304,1079,1.35,27.00,86.41,Exercise
2025-09-26 18:02:08,51.79,61.70,258,1305,1131,1.12,27.25,87.75,Exercise
2025-09-26 18:02:13,53.17,62.41,259,1324,1094,1.32,27.24,87.31,Exercise
2025-09-26 18:02:18,52.27,62.11,260,1289,1091,1.01,26.97,87.48,Exercise
2025-09-26 18:02:23,52.80,60.91,246,1307,1111,1.30,27.14,87.00,Exercise
2025-09-26 18:02:28,53.25,62.13,260,1291,1143,1.04,26.79,87.18,Exercise
2025-09-26 18:02:33,51.76,60.00,247,1320,1090,1.42,27.12,86.33,Exercise
2025-09-26 18:02:38,51.50,61.25,253,1277,1116,1.26,26.86,86.37,Exercise
2025-09-26 18:02:43,51.98,60.88,249,1320,1140,1.15,27.15,87.82,Exercise
2025-09-26 18:02:48,53.09,60.32,249,1291,1072,1.13,27.01,86.94,Exercise
2025-09-26 18:02:53,51.64,57.93,243,1321,1162,1.20,27.24,87.28,Exercise
2025-09-26 18:02:58,52.45,60.74,260,1290,1135,1.14,27.26,86.74,Exercise
2025-09-26 18:03:03,52.95,57.74,253,1275,1164,1.21,26.85,88.27,Exercise
2025-09-26 18:03:08,51.81,60.65,252,1296,1090,1.19,27.20,86.49,Exercise
2025-09-26 18:03:13,52.29,59.47,244,1312,1078,1.25,27.26,88.49,Exercise
2025-09-26 18:03:18,51.76,61.93,250,1318,1119,1.25,27.05,87.03,Exercise
2025-09-26 18:03:23,52.22,59.83,261,1317,1070,1.39,26.92,87.57,Exercise
2025-09-26 18:03:28,52.93,59.33,260,1320,1074,1.05,27.18,88.21,Exercise
2025-09-26 18:03:33,53.11,59.18,240,1319,1093,1.33,27.28,86.89,Exercise
2025-09-26 18:03:38,53.01,60.61,261,1304,1075,1.17,26.80,86.81,Exercise
2025-09-26 18:03:43,52.42,58.86,241,1285,1144,1.32,27.08,88.49,Exercise
2025-09-26 18:03:48,52.97,58.76,255,1275,1146,1.12,27.00,88.01,Exercise
2025-09-26 18:03:53,51.60,62.21,252,1281,1135,1.35,27.05,87.22,Exercise
2025-09-26 18:03:58,51.38,61.11,242,1276,1146,1.36,27.10,86.92,Exercise
2025-09-26 18:04:03,52.35,60.64,241,1300,1110,1.30,26.88,87.48,Exercise
2025-09-26 18:04:08,51.58,62.49,246,1308,1098,1.33,26.86,87.05,Exercise
2025-09-26 18:04:13,51.37,59.88,260,1297,1159,1.29,26.99,87.05,Exercise
2025-09-26 18:04:18,51.32,59.95,262,1295,1137,1.11,27.01,87.79,Exercise
2025-09-26 18:04:23,51.87,58.68,253,1311,1110,1.24,27.06,88.42,Exercise
2025-09-26 18:04:28,53.68,57.70,256,1316,1145,1.23,26.80,88.21,Exercise
2025-09-26 18:04:33,52.15,58.27,250,1284,1130,1.39,26.85,86.64,Exercise
2025-09-26 18:04:38,51.89,58.13,247,1291,1090,1.39,26.87,88.23,Exercise
2025-09-26 18:04:43,53.31,59.63,238,1311,1114,1.04,26.84,86.83,Exercise
2025-09-26 18:04:48,52.54,60.19,244,1286,1137,1.21,27.22,87.04,Exercise
2025-09-26 18:04:53,53.16,58.90,255,1297,1145,1.15,27.27,87.19,Exercise
2025-09-26 18:04:58,51.85,59.11,256,1281,1107,1.19,27.25,87.89,Exercise
2025-09-26 18:05:03,52.68,62.49,250,1292,1122,1.17,26.81,88.62,Exercise
2025-09-26 18:05:08,52.73,57.56,242,1296,1082,1.15,27.26,87.13,Exercise
2025-09-26 18:05:13,52.96,60.05,242,1312,1114,1.35,26.93,86.52,Exercise
2025-09-26 18:05:18,51.90,61.05,254,1322,1135,1.18,27.19,86.40,Exercise
2025-09-26 18:05:23,51.28,59.14,239,1317,1136,1.18,26.96,87.94,Exercise
2025-09-26 18:05:28,51.66,58.39,251,1319,1126,0.98,26.98,87.95,Exercise
2025-09-26 18:05:33,51.42,59.57,253,1292,1111,1.15,26.95,86.50,Exercise
2025-09-26 18:05:38,52.38,60.29,258,1306,1122,0.97,26.80,87.03,Exercise
2025-09-26 18:05:43,53.62,58.70,248,1297,1147,1.44,27.20,87.15,Exercise
2025-09-26 18:05:48,52.86,58.21,261,1286,1166,1.38,26.85,88.48,Exercise
2025-09-26 18:05:53,52.75,61.30,240,1300,1093,1.42,27.05,86.87,Exercise
2025-09-26 18:05:58,53.67,57.72,252,1309,1079,1.07,27.01,86.56,Exercise
2025-09-26 18:06:03,52.99,61.04,260,1313,1073,1.06,27.06,87.75,Exercise
2025-09-26 18:06:08,52.20,58.57,251,1283,1115,1.04,26.89,86.76,Exercise
2025-09-26 18:06:13,52.64,61.23,245,1307,1080,1.32,27.25,86.82,Exercise
2025-09-26 18:06:18,53.69,59.26,261,1287,1170,1.16,27.07,86.82,Exercise
2025-09-26 18:06:23,52.48,62.05,250,1324,1087,1.06,27.19,87.99,Exercise
2025-09-26 18:06:28,52.68,61.56,248,1302,1088,1.13,27.28,87.25,Exercise
2025-09-26 18:06:33,51.48,57.61,258,1293,1090,1.30,27.25,88.35,Exercise
2025-09-26 18:06:38,53.60,59.46,261,1292,1089,1.03,26.98,88.12,Exercise
2025-09-26 18:06:43,52.35,58.40,257,1279,1142,1.39,26.90,87.26,Exercise
2025-09-26 18:06:48,53.65,60.60,241,1299,1124,1.22,26.84,87.85,Exercise
2025-09-26 18:06:53,51.47,58.41,252,1311,1164,1.41,27.17,86.55,Exercise
2025-09-26 18:06:58,53.29,62.30,238,1293,1164,1.12,26.83,86.93,Exercise
2025-09-26 18:07:03,53.24,61.68,259,1315,1113,1.19,27.08,87.18,Exercise
2025-09-26 18:07:08,53.42,57.60,255,1278,1087,1.21,27.07,86.73,Exercise
2025-09-26 18:07:13,52.13,59.30,259,1283,1073,1.34,27.02,87.65,Exercise
2025-09-26 18:07:18,52.42,62.31,258,1315,1129,1.45,27.12,88.32,Exercise
2025-09-26 18:07:23,51.46,59.92,243,1299,1155,1.14,26.95,86.46,Exercise
2025-09-26 18:07:28,51.39,58.83,255,1286,1086,1.08,27.12,88.16,Exercise
2025-09-26 18:07:33,51.75,62.24,259,1317,1150,1.21,26.92,86.51,Exercise
2025-09-26 18:07:38,51.40,58.34,249,1297,1086,1.20,27.04,86.93,Exercise
2025-09-26 18:07:43,51.49,60.90,243,1292,1126,0.96,27.26,87.08,Exercise
2025-09-26 18:07:48,51.25,62.18,245,1322,1147,1.16,27.10,86.60,Exercise
2025-09-26 18:07:53,51.76,60.75,242,1311,1163,1.07,26.84,88.06,Exercise
2025-09-26 18:07:58,51.89,61.70,261,1289,1102,1.31,27.05,88.45,Exercise
2025-09-26 18:08:03,53.63,57.65,240,1312,1133,1.29,26.90,86.16,Exercise
2025-09-26 18:08:08,53.40,60.40,246,1279,1106,1.05,27.16,86.96,Exercise
2025-09-26 18:08:13,52.28,61.57,257,1324,1164,1.11,27.25,88.00,Exercise
2025-09-26 18:08:18,51.92,60.37,248,1307,1161,1.16,27.22,88.11,Exercise
2025-09-26 18:08:23,52.61,62.22,238,1280,1125,1.28,27.15,86.41,Exercise
2025-09-26 18:08:28,52.92,58.97,261,1320,1120,1.21,27.15,87.75,Exercise
2025-09-26 18:08:33,53.75,61.89,240,1307,1123,1.35,27.13,86.50,Exercise
2025-09-26 18:08:38,51.62,58.60,250,1296,1122,1.26,27.15,88.27,Exercise
2025-09-26 18:08:43,52.75,59.93,244,1277,1147,0.96,26.92,86.24,Exercise
2025-09-26 18:08:48,53.53,61.06,242,1284,1101,1.41,26.98,88.46,Exercise
2025-09-26 18:08:53,51.32,58.62,250,1293,1100,1.24,27.27,86.26,Exercise
2025-09-26 18:08:58,52.00,57.62,260,1278,1122,1.35,27.10,87.70,Exercise
2025-09-26 18:09:03,51.99,60.01,253,1295,1140,1.09,26.98,86.35,Exercise
2025-09-26 18:09:08,51.94,58.41,261,1322,1110,1.28,26.98,86.58,Exercise
2025-09-26 18:09:13,51.57,58.40,242,1310,1117,1.00,27.12,86.70,Exercise
2025-09-26 18:09:18,52.36,57.52,240,1296,1101,1.08,27.01,86.91,Exercise
2025-09-26 18:09:23,52.65,58.78,261,1307,1127,1.34,26.79,88.33,Exercise
2025-09-26 18:09:28,52.11,60.37,253,1298,1121,1.14,26.90,86.73,Exercise
2025-09-26 18:09:33,52.02,60.37,251,1323,1105,1.26,26.97,88.18,Exercise
2025-09-26 18:09:38,51.51,61.20,252,1283,1077,1.16,27.08,88.19,Exercise
2025-09-26 18:09:43,51.36,60.33,247,1307,1141,1.24,27.08,87.29,Exercise
2025-09-26 18:09:48,51.88,59.76,251,1324,1114,1.03,27.26,87.05,Exercise
2025-09-26 18:09:53,51.69,58.71,262,1296,1098,1.21,27.05,87.49,Exercise
2025-09-26 18:09:58,53.60,61.62,260,1280,1093,0.99,27.03,87.99,Exercise
2025-09-26 18:10:03,52.63,59.45,244,1278,1169,1.28,26.81,87.96,Exercise
2025-09-26 18:10:08,51.38,60.69,246,1301,1075,1.32,27.22,86.51,Exercise
2025-09-26 18:10:13,51.65,60.15,247,1277,1120,1.42,27.05,87.31,Exercise
2025-09-26 18:10:18,51.29,59.74,252,1277,1124,1.23,26.89,88.16,Exercise
2025-09-26 18:10:23,53.39,61.03,247,1309,1108,1.27,27.23,86.66,Exercise
2025-09-26 18:10:28,52.88,58.69,242,1289,1147,1.12,27.05,86.57,Exercise
2025-09-26 18:10:33,51.41,62.25,254,1312,1091,1.39,26.85,87.01,Exercise
2025-09-26 18:10:38,52.44,62.39,251,1294,1170,1.15,26.89,88.25,Exercise
2025-09-26 18:10:43,52.60,60.41,256,1308,1081,1.00,26.85,87.74,Exercise
2025-09-26 18:10:48,51.31,62.38,257,1324,1110,1.02,27.15,87.48,Exercise
2025-09-26 18:10:53,51.76,58.07,244,1277,1132,1.44,26.83,86.40,Exercise
2025-09-26 18:10:58,53.59,58.02,247,1315,1106,1.18,27.07,88.25,Exercise
2025-09-26 18:11:03,52.80,58.26,242,1316,1098,1.00,27.22,87.41,Exercise
2025-09-26 18:11:08,53.57,58.75,261,1312,1160,1.12,27.00,88.09,Exercise
2025-09-26 18:11:13,53.40,60.94,261,1306,1137,1.43,26.91,86.42,Exercise
2025-09-26 18:11:18,52.85,60.54,251,1290,1143,1.15,26.97,86.41,Exercise
2025-09-26 18:11:23,51.60,58.95,248,1297,1109,1.28,26.88,88.65,Exercise
2025-09-26 18:11:28,52.10,60.99,246,1284,1154,1.21,27.12,86.61,Exercise
2025-09-26 18:11:33,52.30,57.68,253,1299,1119,1.23,27.00,86.90,Exercise
2025-09-26 18:11:38,52.15,61.48,252,1286,1144,1.11,27.02,86.57,Exercise
2025-09-26 18:11:43,52.63,62.07,254,1299,1111,1.09,27.04,86.92,Exercise
2025-09-26 18:11:48,51.57,61.85,251,1296,1165,1.45,26.98,88.14,Exercise
2025-09-26 18:11:53,53.45,59.19,239,1298,1156,1.29,26.85,86.71,Exercise
2025-09-26 18:11:58,52.15,59.57,255,1301,1094,1.21,26.91,86.75,Exercise
2025-09-26 18:12:03,51.35,60.27,244,1317,1140,1.36,27.27,87.90,Exercise
2025-09-26 18:12:08,52.99,58.10,239,1284,1088,0.98,27.01,87.77,Exercise
2025-09-26 18:12:13,53.29,60.88,260,1275,1132,1.44,27.21,87.08,Exercise
2025-09-26 18:12:18,51.42,62.14,244,1306,1154,1.13,26.80,87.53,Exercise
2025-09-26 18:12:23,52.37,59.06,240,1282,1155,1.05,27.01,86.24,Exercise
2025-09-26 18:12:28,53.24,61.29,238,1322,1095,1.10,26.86,87.23,Exercise
2025-09-26 18:12:33,51.32,61.92,244,1278,1108,1.44,27.00,88.13,Exercise
2025-09-26 18:12:38,51.75,60.19,238,1315,1124,1.08,26.94,86.37,Exercise
2025-09-26 18:12:43,53.45,59.42,239,1306,1136,0.97,27.16,86.59,Exercise
2025-09-26 18:12:48,52.24,59.30,253,1295,1108,0.97,27.04,88.47,Exercise
2025-09-26 18:12:53,51.31,59.82,248,1290,1141,1.26,27.16,86.23,Exercise
2025-09-26 18:12:58,53.29,62.17,241,1306,1163,1.36,26.99,87.90,Exercise
2025-09-26 18:13:03,51.57,61.36,246,1304,1167,1.34,27.20,87.26,Exercise
2025-09-26 18:13:08,52.88,57.90,245,1316,1125,1.15,27.15,86.57,Exercise
2025-09-26 18:13:13,51.32,60.87,261,1294,1113,1.24,27.00,88.23,Exercise
2025-09-26 18:13:18,53.28,60.15,258,1317,1103,1.17,26.93,86.40,Exercise
2025-09-26 18:13:23,52.27,58.36,241,1279,1080,1.13,27.09,88.05,Exercise
2025-09-26 18:13:28,51.62,59.96,247,1313,1137,1.26,27.22,87.05,Exercise
2025-09-26 18:13:33,53.74,59.99,252,1305,1169,1.13,27.19,86.95,Exercise
2025-09-26 18:13:38,51.42,62.17,244,1295,1127,1.38,27.21,87.64,Exercise
2025-09-26 18:13:43,51.44,62.24,260,1283,1133,1.42,26.81,88.61,Exercise
2025-09-26 18:13:48,53.49,57.51,244,1286,1125,1.31,27.19,87.96,Exercise
2025-09-26 18:13:53,53.02,62.35,239,1288,1155,1.40,27.07,87.03,Exercise
2025-09-26 18:13:58,51.63,59.71,247,1278,1134,0.99,27.18,88.44,Exercise
2025-09-26 18:14:03,53.66,61.99,246,1313,1135,0.98,26.81,88.18,Exercise
2025-09-26 18:14:08,52.23,58.59,245,1320,1097,1.10,26.88,86.83,Exercise
2025-09-26 18:14:13,52.38,57.77,248,1278,1075,1.27,26.84,87.29,Exercise
